Codigo foto	Carpeta/Subcarpeta	Camara usada	Fecha	Familia	Genero	Especie	Nombre cientifico	Código/ ID del individuo*	Descripcion o Ubicacion	Quebrada-transecto	Colectores	Metodo de captura	file_name	class_1	conf_1	class_2	conf_2	class_3	conf_3	class_4	conf_4	class_5	conf_5
DSC_0679 - DSC_0680	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Crenuchidae	Characidium	cf. pellucidum	Characidium cf. pellucidum	PM03-CV1QMA43	Mashumabara 	PM-03	Leo, Morgan y Perciles	Red de arrastre	DSC_0679.JPG	Hyphessobrycon	60.54472327232361	Phenacogaster	23.88867288827896	Characidium	8.220504224300385	Pyrrhulina	4.463649168610574	Tyttocharax	1.0860061272978785
DSC_0679 - DSC_0680	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Crenuchidae	Characidium	cf. pellucidum	Characidium cf. pellucidum	PM03-CV1QMA43	Mashumabara 	PM-03	Leo, Morgan y Perciles	Red de arrastre	DSC_0680.JPG	Pyrrhulina	52.593302726745605	Creagrutus	15.34215360879898	Gymnotus	9.300129860639572	Doras	3.712909296154976	Moenkhausia	3.434700146317482
DSC_0681 - DSC_0682	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Hyphessobrycon	sp. 1	Hyphessobrycon sp. 1	PM03-CV1QMA44	Mashumabara 	PM-03	Leo, Morgan y Perciles	Red de arrastre	DSC_0681.JPG	Phenacogaster	68.47545504570007	Moenkhausia	29.41858768463135	Bujurquina	0.4968876950442791	Pyrrhulina	0.394204817712307	Corydoras	0.273484829813242
DSC_0681 - DSC_0682	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Hyphessobrycon	sp. 1	Hyphessobrycon sp. 1	PM03-CV1QMA44	Mashumabara 	PM-03	Leo, Morgan y Perciles	Red de arrastre	DSC_0682.JPG	Moenkhausia	37.24362552165985	Pyrrhulina	21.58035933971405	Creagrutus	11.82338148355484	Bario	10.433168709278108	Charax	4.975057393312454
DSC_0683 - DSC_0684	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Hyphessobrycon	sp. 1	Hyphessobrycon sp. 1	PM03-CV1QMA45	Mashumabara 	PM-03	Leo, Morgan y Perciles	Red de arrastre	DSC_0683.JPG	Phenacogaster	92.36459732055664	Tyttocharax	1.4160564169287682	Pyrrhulina	1.2541084550321102	Moenkhausia	1.2121422216296196	Hyphessobrycon	1.0079174302518368
DSC_0683 - DSC_0684	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Hyphessobrycon	sp. 1	Hyphessobrycon sp. 1	PM03-CV1QMA45	Mashumabara 	PM-03	Leo, Morgan y Perciles	Red de arrastre	DSC_0684.JPG	Moenkhausia	29.54336106777191	Pyrrhulina	25.281044840812683	Bario	23.52756410837173	Hemigrammus	4.932845011353494	Tetragonopterus	3.822023048996925
DSC_0685 - DSC_0686	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Loricariidae	Rineloricaria	sp. 1	Rineloricaria sp. 1	PM03-CV1QMA46	Mashumabara 	PM-03	Leo, Morgan y Perciles	Red de arrastre	DSC_0685.JPG	Rineloricaria	67.56237745285034	Tatia	26.042002439498898	Pimelodella	2.4534137919545174	Erythrinus	0.8376303128898144	Oxyropsis	0.8041438646614552
DSC_0685 - DSC_0686	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Loricariidae	Rineloricaria	sp. 1	Rineloricaria sp. 1	PM03-CV1QMA46	Mashumabara 	PM-03	Leo, Morgan y Perciles	Red de arrastre	DSC_0686.JPG	Gymnotus	52.66246795654297	Oxyropsis	42.465022206306465	Rineloricaria	2.328598126769066	Bryconops	1.5264788642525673	Sorubim	0.5658193957060575
DSC_0699 - DSC_0700	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Curimatidae	Steindachnerina	sp. 1	Steindachnerina sp. 1	PM04-CV1QMA01	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0699.JPG	Moenkhausia	83.36148858070374	Astyanax	6.152915954589844	Bujurquina	4.511002823710442	Phenacogaster	3.3614501357078552	Corydoras	0.575269665569067
DSC_0699 - DSC_0700	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Curimatidae	Steindachnerina	sp. 1	Steindachnerina sp. 1	PM04-CV1QMA01	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0700.JPG	Moenkhausia	95.46359777450563	Astyanax	2.2144455462694173	Tetragonopterus	2.0557599142193794	Sorubim	0.06346592563204467	Gasteropelecus	0.052682380191981786
DSC_0701 - DSC_0702	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Loricariidae	Sturisoma	nigrirostrum	Sturisoma nigrirostrum	PM04-CV1QMA02	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0701.JPG	Oxyropsis	75.51748752593994	Tatia	9.168626368045807	Gymnotus	6.7310504615306845	Rineloricaria	4.7740813344717035	Sorubim	1.0125662200152874
DSC_0701 - DSC_0702	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Loricariidae	Sturisoma	nigrirostrum	Sturisoma nigrirostrum	PM04-CV1QMA02	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0702.JPG	Oxyropsis	97.03460931777954	Tatia	1.87871977686882	Gymnotus	0.7157175801694393	Rineloricaria	0.11471593752503395	Sorubim	0.0963802041951567
DSC_0703 - DSC_0704	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA03	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0703.JPG	Pimelodella	98.4177589416504	Astyanax	0.3978866152465344	Sorubim	0.3949625417590141	Tatia	0.29438361525535583	Rineloricaria	0.1131398370489478
DSC_0703 - DSC_0704	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA03	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0704.JPG	Sorubim	58.34643244743347	Bryconops	33.83779525756836	Gymnotus	7.078765332698822	Moenkhausia	0.33726724795997143	Creagrutus	0.219355383887887
DSC_0705 - DSC_0706	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA04	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0705.JPG	Pimelodella	77.85043716430664	Astyanax	7.561208307743072	Tatia	5.02595379948616	Phenacogaster	3.753705322742462	Moenkhausia	1.5601426362991333
DSC_0705 - DSC_0706	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA04	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0706.JPG	Gymnotus	59.84302163124085	Sorubim	22.666752338409424	Moenkhausia	9.401851892471312	Bryconops	4.269077628850937	Pimelodella	1.4278103597462175
DSC_0707 - DSC_0708	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Callichthyidae	Corydoras	pastazensis 	Corydoras pastazensis	PM04-CV1QMA05	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0707.JPG	Corydoras	88.69844079017639	Tatia	5.219939351081847	Erythrinus	3.75017523765564	Ancistrus	1.123659685254097	Bujurquina	0.3785235108807683
DSC_0707 - DSC_0708	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Callichthyidae	Corydoras	pastazensis 	Corydoras pastazensis	PM04-CV1QMA05	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0708.JPG	Corydoras	45.14445960521698	Gasteropelecus	18.779057264328003	Bario	14.974996447563171	Apistogramma	4.841493442654611	Tetragonopterus	3.3819936215877533
DSC_0709 - DSC_0710	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	Corydoras atropersonatus	PM04-CV1QMA06	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0709.JPG	Corydoras	87.37302422523499	Bujurquina	10.6435127556324	Gasteropelecus	0.9114664047956468	Apistogramma	0.6240713875740767	Phenacogaster	0.14719582395628095
DSC_0709 - DSC_0710	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	Corydoras atropersonatus	PM04-CV1QMA06	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0710.JPG	Bunocephalus	41.14983081817628	Gasteropelecus	32.06358551979065	Tetragonopterus	10.808707773685457	Bario	8.28773006796837	Corydoras	3.88287715613842
DSC_0711 - DSC_0712	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA07	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0711.JPG	Sorubim	52.42485404014587	Pimelodella	47.21795320510864	Phenacogaster	0.2212841296568513	Tatia	0.042850291356444366	Prochilodus	0.019353098468855023
DSC_0711 - DSC_0712	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA07	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0712.JPG	Bryconops	74.75458979606628	Sorubim	20.03077566623688	Gymnotus	3.5087309777736664	Moenkhausia	0.8616521954536438	Creagrutus	0.4009256139397621
DSC_0713 - DSC_0714	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA08	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0713.JPG	Pimelodella	96.87484502792358	Phenacogaster	1.2137200683355331	Astyanax	1.042692270129919	Characidium	0.2742445096373558	Sorubim	0.20287777297198767
DSC_0713 - DSC_0714	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA08	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0714.JPG	Sorubim	50.209563970565796	Creagrutus	25.509744882583615	Pimelodella	9.10426303744316	Moenkhausia	8.347357809543611	Gymnotus	3.6345213651657104
DSC_0715 - DSC_0716	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA09	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0715.JPG	Pimelodella	73.58898520469666	Sorubim	14.163905382156372	Phenacogaster	6.9204360246658325	Characidium	1.982671953737736	Hyphessobrycon	1.1794965714216232
DSC_0715 - DSC_0716	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA09	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0716.JPG	Sorubim	40.319541096687324	Bryconops	25.491398572921753	Gymnotus	23.091456294059753	Creagrutus	6.855710595846176	Moenkhausia	2.5594828650355343
DSC_0717 - DSC_0718	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA10	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0717.JPG	Phenacogaster	61.76523566246033	Pimelodella	35.238897800445564	Sorubim	0.6295870058238506	Astyanax	0.538621935993433	Moenkhausia	0.345689314417541
DSC_0717 - DSC_0718	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA10	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0718.JPG	Bryconops	75.20257830619813	Sorubim	18.73743236064911	Gymnotus	2.498012036085129	Moenkhausia	1.4873689040541649	Creagrutus	1.4581812545657158
DSC_0719 - DSC_0720	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 1	Pimelodella sp. 1	PM04-CV1QMA11	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0719.JPG	Moenkhausia	65.72347283363342	Phenacogaster	17.96980351209641	Hyphessobrycon	8.548913896083832	Pimelodella	3.820757567882538	Sorubim	1.9100645557045937
DSC_0719 - DSC_0720	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 1	Pimelodella sp. 1	PM04-CV1QMA11	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0720.JPG	Gymnotus	69.3783700466156	Bryconops	8.075613528490068	Sorubim	7.372312992811202	Creagrutus	6.479037553071977	Moenkhausia	5.145592242479324
DSC_0721 - DSC_0722	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA12	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0721.JPG	Pimelodella	98.8331377506256	Sorubim	0.6269668228924274	Characidium	0.3010947722941637	Phenacogaster	0.06991492118686438	Tatia	0.040356768295168884
DSC_0721 - DSC_0722	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA12	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0722.JPG	Gymnotus	42.16376245021821	Bryconops	31.56876266002655	Sorubim	17.237474024295807	Creagrutus	4.718095064163208	Oxyropsis	3.0127275735139847
DSC_0723 - DSC_0724	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA13	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0723.JPG	Pimelodella	79.01678681373595	Characidium	7.917485386133193	Sorubim	3.672530129551888	Moenkhausia	2.566636726260185	Hyphessobrycon	1.5173804014921188
DSC_0723 - DSC_0724	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM04-CV1QMA13	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0724.JPG	Bryconops	32.384592294692986	Gymnotus	24.967385828495026	Creagrutus	20.972611010074612	Sorubim	18.97323876619339	Moenkhausia	0.98717724904418
DSC_0725 - DSC_0726	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 1	Pimelodella sp. 1	PM04-CV1QMA14	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0725.JPG	Pimelodella	72.4624514579773	Characidium	20.235268771648407	Hyphessobrycon	2.096889540553093	Moenkhausia	1.8269611522555351	Phenacogaster	1.027660071849823
DSC_0725 - DSC_0726	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 1	Pimelodella sp. 1	PM04-CV1QMA14	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0726.JPG	Gymnotus	30.23114502429962	Moenkhausia	25.433152914047238	Bryconops	21.78480327129364	Sorubim	9.184654802083971	Creagrutus	8.866766840219498
DSC_0727 - DSC_0728	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM04-CV1QMA15	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0727.JPG	Phenacogaster	43.95999014377594	Moenkhausia	42.702144384384155	Pyrrhulina	6.9037064909935	Astyanax	3.598301112651825	Charax	0.8993972092866898
DSC_0727 - DSC_0728	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM04-CV1QMA15	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0728.JPG	Moenkhausia	33.7468683719635	Hemigrammus	31.196510791778564	Charax	10.75325459241867	Creagrutus	9.553057700395584	Bryconops	7.09601640701294
DSC_0729 - DSC_0730	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM04-CV1QMA16	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0729.JPG	Moenkhausia	48.57189953327179	Hemigrammus	33.2790344953537	Phenacogaster	12.552119791507721	Astyanax	4.348945617675781	Characidium	0.9161369875073432
DSC_0729 - DSC_0730	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM04-CV1QMA16	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0730.JPG	Moenkhausia	75.56367516517639	Creagrutus	9.699010103940962	Bryconops	5.423623695969582	Hemigrammus	4.758463427424432	Astyanax	1.1526211164891722
DSC_0731 - DSC_0732	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Loricariidae	Otocinclus	sp. 1	Otocinclus sp. 1	PM04-CV1QMA17	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0731.JPG	Hemigrammus	49.85716640949249	Pyrrhulina	32.80316293239593	Otocinclus	10.529135167598724	Hyphessobrycon	2.731730230152607	Phenacogaster	1.4226789586246014
DSC_0731 - DSC_0732	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Loricariidae	Otocinclus	sp. 1	Otocinclus sp. 1	PM04-CV1QMA17	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0732.JPG	Astyanax	37.71605491638184	Otocinclus	20.560252666473392	Gymnotus	10.111697763204576	Creagrutus	9.202995896339417	Bryconops	7.758832722902298
DSC_0733 - DSC_0734	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Moenkhausia	oligolepis	Moenkhausia oligolepis 	PM04-CV1QMA18	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0733.JPG	Moenkhausia	98.50650429725648	Pyrrhulina	0.5872103851288557	Astyanax	0.4015130456537008	Phenacogaster	0.2264634007588029	Bujurquina	0.07903938530944288
DSC_0733 - DSC_0734	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Moenkhausia	oligolepis	Moenkhausia oligolepis 	PM04-CV1QMA18	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0734.JPG	Moenkhausia	89.37868475914001	Tetragonopterus	7.573865354061128	Gasteropelecus	1.1629184707999227	Hemigrammus	0.6118076387792826	Astyanax	0.31291525810956955
DSC_0735 - DSC_0736	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM04-CV1QMA19	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0735.JPG	Phenacogaster	88.90529274940491	Moenkhausia	6.524772197008133	Hyphessobrycon	3.3064689487218857	Astyanax	0.33031185157597065	Tyttocharax	0.2806933363899589
DSC_0735 - DSC_0736	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM04-CV1QMA19	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0736.JPG	Bryconops	72.3419189453125	Creagrutus	14.046870172023773	Moenkhausia	5.505634844303131	Sorubim	2.747708186507225	Hemigrammus	2.3463258519768715
DSC_0737 - DSC_0738	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Serrasalmidae	Serrasalmus	sp. 1	Serrasalmus sp. 1	PM04-CV1QMA20	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0737.JPG	Phenacogaster	46.68213427066803	Hemigrammus	27.1660178899765	Moenkhausia	21.61443829536438	Astyanax	1.346104871481657	Bujurquina	1.2132604606449604
DSC_0737 - DSC_0738	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Serrasalmidae	Serrasalmus	sp. 1	Serrasalmus sp. 1	PM04-CV1QMA20	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0738.JPG	Hemigrammus	61.44937872886658	Pyrrhulina	9.339142590761183	Moenkhausia	6.735460460186005	Otocinclus	5.482404679059981	Bario	4.803125187754631
DSC_0739 - DSC_0740	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Phenacogaster	napoatilis 	Phenacogaster napoatilis 	PM04-CV1QMA21	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0739.JPG	Phenacogaster	86.32382154464722	Moenkhausia	7.74114653468132	Corydoras	3.1782217323780064	Pyrrhulina	0.9038754738867284	Hemigrammus	0.5785370711237192
DSC_0739 - DSC_0740	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Phenacogaster	napoatilis 	Phenacogaster napoatilis 	PM04-CV1QMA21	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0740.JPG	Hemigrammus	95.31099200248718	Gymnotus	1.559486985206604	Moenkhausia	0.8019226603209972	Otocinclus	0.7643094286322594	Creagrutus	0.22866076324135065
DSC_0741 - DSC_0742	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Phenacogaster	sp. 1	Phenacogaster sp. 1	PM04-CV1QMA22	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0741.JPG	Phenacogaster	99.2873191833496	Moenkhausia	0.20438723731786013	Tyttocharax	0.19584514666348696	Hemigrammus	0.08711303235031664	Hyphessobrycon	0.07863194914534688
DSC_0741 - DSC_0742	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Phenacogaster	sp. 1	Phenacogaster sp. 1	PM04-CV1QMA22	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0742.JPG	Hemigrammus	79.30596470832825	Moenkhausia	10.11018455028534	Charax	2.700522541999817	Gymnotus	2.2971270605921745	Creagrutus	1.6192704439163208
DSC_0743 - DSC_0744	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Moenkhausia	collettii	Moenkhausia collettii	PM04-CV1QMA23	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0743.JPG	Phenacogaster	49.7181236743927	Moenkhausia	47.830671072006226	Astyanax	1.3200401328504086	Pyrrhulina	0.7244458422064781	Hemigrammus	0.16909110127016902
DSC_0743 - DSC_0744	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Moenkhausia	collettii	Moenkhausia collettii	PM04-CV1QMA23	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0744.JPG	Moenkhausia	63.12899589538574	Hemigrammus	14.955249428749086	Bryconops	6.745290011167526	Tetragonopterus	6.4900994300842285	Creagrutus	4.7244131565093985
DSC_0745 - DSC_0746	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Phenacogaster	napoatilis 	Phenacogaster napoatilis 	PM04-CV1QMA24	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0745.JPG	Hemigrammus	90.4933214187622	Moenkhausia	5.474527552723885	Phenacogaster	3.241490572690964	Astyanax	0.3902583848685026	Characidium	0.2461810130625963
DSC_0745 - DSC_0746	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Phenacogaster	napoatilis 	Phenacogaster napoatilis 	PM04-CV1QMA24	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0746.JPG	Hemigrammus	66.4896547794342	Moenkhausia	10.419286787509918	Otocinclus	3.211245685815811	Gymnotus	2.83832848072052	Charax	2.5257054716348653
DSC_0747 - DSC_0748	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Phenacogaster	sp. 1	Phenacogaster sp. 1	PM04-CV1QMA25	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0747.JPG	Phenacogaster	46.459364891052246	Moenkhausia	32.01650977134705	Hemigrammus	15.573331713676453	Astyanax	1.9254496321082115	Hyphessobrycon	1.4505832456052303
DSC_0747 - DSC_0748	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Phenacogaster	sp. 1	Phenacogaster sp. 1	PM04-CV1QMA25	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0748.JPG	Hemigrammus	72.75276184082031	Moenkhausia	9.456629306077957	Otocinclus	4.699346050620079	Tetragonopterus	2.971923165023327	Bryconops	2.127417735755444
DSC_0749 - DSC_0750	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Phenacogaster	napoatilis 	Phenacogaster napoatilis 	PM04-CV1QMA26	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0749.JPG	Phenacogaster	90.61453342437744	Moenkhausia	8.219748735427856	Tyttocharax	0.491085834801197	Hemigrammus	0.40777274407446384	Hyphessobrycon	0.06076320423744619
DSC_0749 - DSC_0750	Morona 3ra entrada 2019,nov	Nikon D 3500	Tue Nov 26 00:00:00 EST 2019	Characidae	Phenacogaster	napoatilis 	Phenacogaster napoatilis 	PM04-CV1QMA26	Mashumabara 	PM-04	Leo, Morgan y Perciles	Red de arrastre	DSC_0750.JPG	Hemigrammus	48.78068268299103	Moenkhausia	30.658099055290226	Creagrutus	7.8571006655693045	Bryconops	5.776911228895187	Gymnotus	3.249083086848259
